 Id;Name;BuildId;Duration;CalcPrio;LastRun;NumRan;NumErrors;Verdict;Cycle;LastResults
7407;46;388;32.749;0;2015-01-19 01:31:57;1;0;0;275;[]
7408;47;388;10.207;0;2015-01-19 01:31:57;1;0;0;275;[]
7409;48;388;10.137;0;2015-01-19 01:31:57;1;0;0;275;[]
7410;50;388;0;0;2015-01-19 01:31:57;1;0;0;275;[]
7411;51;388;0.104;0;2015-01-19 01:31:57;1;0;0;275;[]
7402;37;388;0.159;0;2015-01-19 01:31:57;1;0;0;275;[]
7467;65;389;1.848;0;2015-01-19 06:31:15;1;0;0;276;[]
7466;64;389;0.001;0;2015-01-19 06:31:15;1;0;0;276;[]
7465;63;389;1.659;0;2015-01-19 06:31:15;1;0;0;276;[]
7461;59;389;32.915;0;2015-01-19 06:31:15;2;0;0;276;[]
7463;61;389;0.964;0;2015-01-19 06:31:15;1;0;0;276;[]
7462;60;389;11.032;0;2015-01-19 06:31:15;1;0;0;276;[]
7468;66;389;0.025;0;2015-01-19 06:31:15;2;0;0;276;[]
7464;62;389;0.266;0;2015-01-19 06:31:15;1;0;0;276;[]
7469;67;389;13.366;0;2015-01-19 06:31:15;1;0;0;276;[]
7474;73;389;0;0;2015-01-19 06:31:15;1;0;0;276;[]
7471;69;389;53.734;0;2015-01-19 06:31:15;1;0;0;276;[]
7472;70;389;59.786;0;2015-01-19 06:31:15;1;0;0;276;[]
7473;71;389;16.386;0;2015-01-19 06:31:15;1;0;0;276;[]
7475;74;389;0;0;2015-01-19 06:31:15;1;0;0;276;[]
7476;76;389;0.494;0;2015-01-19 06:31:15;6;0;0;276;[]
7477;77;389;77.458;0;2015-01-19 06:31:15;1;0;0;276;[]
7478;78;389;1,504.086;0;2015-01-19 06:31:15;1;0;0;276;[]
7479;80;389;2.893;0;2015-01-19 06:31:15;2;1;1;276;[]
7460;57;389;0.008;0;2015-01-19 06:31:15;1;0;0;276;[]
7470;68;389;21.633;0;2015-01-19 06:31:15;1;0;0;276;[]
7459;56;389;0;0;2015-01-19 06:31:15;1;0;0;276;[]
7458;55;389;26.996;0;2015-01-19 06:31:15;1;0;0;276;[]
7436;10;389;0.002;0;2015-01-19 06:31:15;1;0;0;276;[]
7457;53;389;0.41;0;2015-01-19 06:31:15;1;0;0;276;[]
7437;16;389;0.045;0;2015-01-19 06:31:15;1;0;0;276;[]
7438;17;389;0.477;0;2015-01-19 06:31:15;1;0;0;276;[]
7439;18;389;0.002;0;2015-01-19 06:31:15;2;0;0;276;[]
7440;23;389;0;0;2015-01-19 06:31:15;1;0;0;276;[]
7441;28;389;0.256;0;2015-01-19 06:31:15;1;0;0;276;[]
7443;34;389;3.558;0;2015-01-19 06:31:15;2;0;0;276;[]
7444;35;389;0.001;0;2015-01-19 06:31:15;1;0;0;276;[]
7445;36;389;0.063;0;2015-01-19 06:31:15;1;0;0;276;[]
7446;37;389;0.187;0;2015-01-19 06:31:15;1;0;0;276;[]
7442;31;389;0.001;0;2015-01-19 06:31:15;2;0;0;276;[]
7448;41;389;1.721;0;2015-01-19 06:31:15;2;0;0;276;[]
7447;40;389;0.002;0;2015-01-19 06:31:15;1;0;0;276;[]
7455;51;389;0.099;0;2015-01-19 06:31:15;1;0;0;276;[]
7454;50;389;0.001;0;2015-01-19 06:31:15;1;0;0;276;[]
7453;48;389;10.125;0;2015-01-19 06:31:15;1;0;0;276;[]
7456;52;389;0.26;0;2015-01-19 06:31:15;1;0;0;276;[]
7451;46;389;37.741;0;2015-01-19 06:31:15;1;0;0;276;[]
7450;45;389;4.016;0;2015-01-19 06:31:15;1;0;0;276;[]
7449;43;389;23.84;0;2015-01-19 06:31:15;2;0;0;276;[]
7452;47;389;10.183;0;2015-01-19 06:31:15;1;0;0;276;[]
7513;67;390;12.739;0;2015-01-19 08:16:45;1;0;0;277;[]
7505;59;390;37.242;0;2015-01-19 08:16:45;2;0;0;277;[]
7506;60;390;11.03;0;2015-01-19 08:16:45;1;0;0;277;[]
7507;61;390;0.764;0;2015-01-19 08:16:45;1;0;0;277;[]
7508;62;390;0.254;0;2015-01-19 08:16:45;1;0;0;277;[]
7509;63;390;1.65;0;2015-01-19 08:16:45;1;0;0;277;[]
7510;64;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7511;65;390;1.676;0;2015-01-19 08:16:45;1;0;0;277;[]
7512;66;390;0.025;0;2015-01-19 08:16:45;2;0;0;277;[]
7514;68;390;21.78;0;2015-01-19 08:16:45;1;0;0;277;[]
7504;57;390;0.005;0;2015-01-19 08:16:45;1;0;0;277;[]
7516;70;390;62.129;0;2015-01-19 08:16:45;1;0;0;277;[]
7517;71;390;16.166;0;2015-01-19 08:16:45;1;0;0;277;[]
7518;73;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7519;74;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7520;76;390;0.428;0;2015-01-19 08:16:45;6;0;0;277;[]
7521;77;390;58.138;0;2015-01-19 08:16:45;1;0;0;277;[]
7522;78;390;974.934;0;2015-01-19 08:16:45;1;0;0;277;[]
7524;82;390;4.894;0;2015-01-19 08:16:45;1;1;1;277;[]
7523;80;390;3.613;0;2015-01-19 08:16:45;2;0;0;277;[]
7515;69;390;56.213;0;2015-01-19 08:16:45;1;0;0;277;[]
7503;56;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7481;16;390;0.041;0;2015-01-19 08:16:45;1;0;0;277;[]
7501;53;390;0.385;0;2015-01-19 08:16:45;1;0;0;277;[]
7480;10;390;0.002;0;2015-01-19 08:16:45;1;0;0;277;[]
7482;17;390;0.423;0;2015-01-19 08:16:45;1;0;0;277;[]
7483;18;390;0.002;0;2015-01-19 08:16:45;2;0;0;277;[]
7484;23;390;0.001;0;2015-01-19 08:16:45;1;0;0;277;[]
7485;28;390;0.248;0;2015-01-19 08:16:45;1;0;0;277;[]
7486;31;390;0.002;0;2015-01-19 08:16:45;2;0;0;277;[]
7487;34;390;2.523;0;2015-01-19 08:16:45;2;0;0;277;[]
7488;35;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7489;36;390;0.054;0;2015-01-19 08:16:45;1;0;0;277;[]
7490;37;390;0.162;0;2015-01-19 08:16:45;1;0;0;277;[]
7502;55;390;29.614;0;2015-01-19 08:16:45;1;0;0;277;[]
7492;41;390;1.39;0;2015-01-19 08:16:45;2;0;0;277;[]
7493;43;390;18.36;0;2015-01-19 08:16:45;2;0;0;277;[]
7494;45;390;3.235;0;2015-01-19 08:16:45;1;0;0;277;[]
7495;46;390;30.801;0;2015-01-19 08:16:45;1;0;0;277;[]
7496;47;390;10.169;0;2015-01-19 08:16:45;1;0;0;277;[]
7497;48;390;10.112;0;2015-01-19 08:16:45;1;0;0;277;[]
7498;50;390;0;0;2015-01-19 08:16:45;1;0;0;277;[]
7499;51;390;0.103;0;2015-01-19 08:16:45;1;0;0;277;[]
7500;52;390;0.24;0;2015-01-19 08:16:45;1;0;0;277;[]
7491;40;390;0.003;0;2015-01-19 08:16:45;1;0;0;277;[]
7556;65;391;2.039;0;2015-01-19 16:03:58;1;0;0;278;[]
7555;64;391;0;0;2015-01-19 16:03:58;1;0;0;278;[]
7554;63;391;1.925;0;2015-01-19 16:03:58;1;0;0;278;[]
7549;57;391;0.007;0;2015-01-19 16:03:58;1;0;0;278;[]
7552;61;391;0.941;0;2015-01-19 16:03:58;1;0;0;278;[]
7551;60;391;11.033;0;2015-01-19 16:03:58;1;0;0;278;[]
7550;59;391;40.032;0;2015-01-19 16:03:58;2;0;0;278;[]
7557;66;391;0.031;0;2015-01-19 16:03:58;2;0;0;278;[]
7553;62;391;0.247;0;2015-01-19 16:03:58;1;0;0;278;[]
7558;67;391;13.595;0;2015-01-19 16:03:58;1;0;0;278;[]
7563;73;391;0.001;0;2015-01-19 16:03:58;1;0;0;278;[]
7560;69;391;57.558;0;2015-01-19 16:03:58;1;0;0;278;[]
7561;70;391;63.727;0;2015-01-19 16:03:58;1;0;0;278;[]
7562;71;391;16.397;0;2015-01-19 16:03:58;1;0;0;278;[]
7564;74;391;0.001;0;2015-01-19 16:03:58;1;0;0;278;[]
7565;76;391;0.51;0;2015-01-19 16:03:58;6;0;0;278;[]
7566;77;391;65.684;0;2015-01-19 16:03:58;1;0;0;278;[]
7567;78;391;1,000.9;0;2015-01-19 16:03:58;1;0;0;278;[]
7568;80;391;3.512;0;2015-01-19 16:03:58;2;0;0;278;[]
7548;56;391;0.001;0;2015-01-19 16:03:58;1;0;0;278;[]
7559;68;391;22.083;0;2015-01-19 16:03:58;1;0;0;278;[]
7547;55;391;30.753;0;2015-01-19 16:03:58;1;0;0;278;[]
7569;82;391;10.093;0;2015-01-19 16:03:58;1;0;0;278;[]
7545;52;391;0.258;0;2015-01-19 16:03:58;1;0;0;278;[]
7525;10;391;0.002;0;2015-01-19 16:03:58;1;0;0;278;[]
7526;16;391;0.043;0;2015-01-19 16:03:58;1;0;0;278;[]
7527;17;391;0.473;0;2015-01-19 16:03:58;1;0;0;278;[]
7528;18;391;0.001;0;2015-01-19 16:03:58;2;0;0;278;[]
7529;23;391;0;0;2015-01-19 16:03:58;1;0;0;278;[]
7530;28;391;0.286;0;2015-01-19 16:03:58;1;0;0;278;[]
7531;31;391;0.002;0;2015-01-19 16:03:58;2;0;0;278;[]
7532;34;391;3.038;0;2015-01-19 16:03:58;2;0;0;278;[]
7533;35;391;0;0;2015-01-19 16:03:58;1;0;0;278;[]
7534;36;391;0.063;0;2015-01-19 16:03:58;1;0;0;278;[]
7546;53;391;0.47;0;2015-01-19 16:03:58;1;0;0;278;[]
7536;40;391;0.003;0;2015-01-19 16:03:58;1;0;0;278;[]
7537;41;391;1.394;0;2015-01-19 16:03:58;2;0;0;278;[]
7538;43;391;24.75;0;2015-01-19 16:03:58;2;0;0;278;[]
7539;45;391;4.122;0;2015-01-19 16:03:58;1;0;0;278;[]
7540;46;391;39.051;0;2015-01-19 16:03:58;1;0;0;278;[]
7541;47;391;10.222;0;2015-01-19 16:03:58;1;0;0;278;[]
7542;48;391;10.136;0;2015-01-19 16:03:58;1;0;0;278;[]
7543;50;391;0;0;2015-01-19 16:03:58;1;0;0;278;[]
7544;51;391;0.113;0;2015-01-19 16:03:58;1;0;0;278;[]
7535;37;391;0.195;0;2015-01-19 16:03:58;1;0;0;278;[]
7601;65;392;2.331;0;2015-01-19 20:42:09;1;0;0;279;[]
7600;64;392;0.001;0;2015-01-19 20:42:09;1;0;0;279;[]
7599;63;392;2.549;0;2015-01-19 20:42:09;1;0;0;279;[]
7594;57;392;0.007;0;2015-01-19 20:42:09;1;0;0;279;[]
7597;61;392;0.965;0;2015-01-19 20:42:09;1;0;0;279;[]
7596;60;392;11.039;0;2015-01-19 20:42:09;1;0;0;279;[]
7595;59;392;41.827;0;2015-01-19 20:42:09;2;0;0;279;[]
7602;66;392;0.026;0;2015-01-19 20:42:09;2;0;0;279;[]
7598;62;392;0.359;0;2015-01-19 20:42:09;1;0;0;279;[]
7603;67;392;13.547;0;2015-01-19 20:42:09;1;0;0;279;[]
7608;73;392;0.001;0;2015-01-19 20:42:09;1;0;0;279;[]
7605;69;392;58.182;0;2015-01-19 20:42:09;1;0;0;279;[]
7606;70;392;64.655;0;2015-01-19 20:42:09;1;0;0;279;[]
7607;71;392;16.44;0;2015-01-19 20:42:09;1;0;0;279;[]
7609;74;392;0.001;0;2015-01-19 20:42:09;1;0;0;279;[]
7610;76;392;0.591;0;2015-01-19 20:42:09;6;0;0;279;[]
7611;77;392;79.214;0;2015-01-19 20:42:09;1;0;0;279;[]
7612;78;392;1,516.575;0;2015-01-19 20:42:09;1;0;0;279;[]
7613;80;392;3.845;0;2015-01-19 20:42:09;2;0;0;279;[]
7593;56;392;0;0;2015-01-19 20:42:09;1;0;0;279;[]
7604;68;392;21.666;0;2015-01-19 20:42:09;1;0;0;279;[]
7614;82;392;10.215;0;2015-01-19 20:42:09;1;0;0;279;[]
7592;55;392;31.389;0;2015-01-19 20:42:09;1;0;0;279;[]
7590;52;392;0.356;0;2015-01-19 20:42:09;1;0;0;279;[]
7591;53;392;0.505;0;2015-01-19 20:42:09;1;0;0;279;[]
7570;10;392;0.003;0;2015-01-19 20:42:09;1;0;0;279;[]
7571;16;392;0.051;0;2015-01-19 20:42:09;1;0;0;279;[]
7572;17;392;0.682;0;2015-01-19 20:42:09;1;0;0;279;[]
7573;18;392;0.005;0;2015-01-19 20:42:09;2;0;0;279;[]
7574;23;392;0;0;2015-01-19 20:42:09;1;0;0;279;[]
7576;31;392;0.003;0;2015-01-19 20:42:09;2;0;0;279;[]
7577;34;392;2.755;0;2015-01-19 20:42:09;2;0;0;279;[]
7578;35;392;0;0;2015-01-19 20:42:09;1;0;0;279;[]
7579;36;392;0.067;0;2015-01-19 20:42:09;1;0;0;279;[]
7575;28;392;0.352;0;2015-01-19 20:42:09;1;0;0;279;[]
7581;40;392;0.003;0;2015-01-19 20:42:09;1;0;0;279;[]
7580;37;392;0.43;0;2015-01-19 20:42:09;1;0;0;279;[]
7588;50;392;0;0;2015-01-19 20:42:09;1;0;0;279;[]
7587;48;392;10.146;0;2015-01-19 20:42:09;1;0;0;279;[]
7586;47;392;10.215;0;2015-01-19 20:42:09;1;0;0;279;[]
7589;51;392;0.117;0;2015-01-19 20:42:09;1;0;0;279;[]
7584;45;392;4.031;0;2015-01-19 20:42:09;1;0;0;279;[]
7583;43;392;29.364;0;2015-01-19 20:42:09;2;0;0;279;[]
7582;41;392;1.792;0;2015-01-19 20:42:09;2;0;0;279;[]
7585;46;392;35.202;0;2015-01-19 20:42:09;1;0;0;279;[]
7647;66;393;0.027;0;2015-01-19 23:21:01;2;0;0;280;[]
7639;57;393;0.007;0;2015-01-19 23:21:01;1;0;0;280;[]
7640;59;393;35.125;0;2015-01-19 23:21:01;2;0;0;280;[]
7641;60;393;11.032;0;2015-01-19 23:21:01;1;0;0;280;[]
7642;61;393;0.91;0;2015-01-19 23:21:01;1;0;0;280;[]
7643;62;393;0.245;0;2015-01-19 23:21:01;1;0;0;280;[]
7644;63;393;1.603;0;2015-01-19 23:21:01;1;0;0;280;[]
7645;64;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7646;65;393;1.675;0;2015-01-19 23:21:01;1;0;0;280;[]
7648;67;393;13.212;0;2015-01-19 23:21:01;1;0;0;280;[]
7638;56;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7650;69;393;54.845;0;2015-01-19 23:21:01;1;0;0;280;[]
7651;70;393;60.96;0;2015-01-19 23:21:01;1;0;0;280;[]
7652;71;393;16.416;0;2015-01-19 23:21:01;1;0;0;280;[]
7653;73;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7654;74;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7655;76;393;0.467;0;2015-01-19 23:21:01;6;0;0;280;[]
7656;77;393;67.733;0;2015-01-19 23:21:01;1;0;0;280;[]
7657;78;393;983.812;0;2015-01-19 23:21:01;1;0;0;280;[]
7658;80;393;3.418;0;2015-01-19 23:21:01;2;0;0;280;[]
7659;82;393;10.614;0;2015-01-19 23:21:01;1;0;0;280;[]
7637;55;393;28.143;0;2015-01-19 23:21:01;1;0;0;280;[]
7649;68;393;21.91;0;2015-01-19 23:21:01;1;0;0;280;[]
7635;52;393;0.228;0;2015-01-19 23:21:01;1;0;0;280;[]
7615;10;393;0.003;0;2015-01-19 23:21:01;1;0;0;280;[]
7616;16;393;0.04;0;2015-01-19 23:21:01;1;0;0;280;[]
7617;17;393;0.419;0;2015-01-19 23:21:01;1;0;0;280;[]
7618;18;393;0.003;0;2015-01-19 23:21:01;2;0;0;280;[]
7619;23;393;0.001;0;2015-01-19 23:21:01;1;0;0;280;[]
7620;28;393;0.253;0;2015-01-19 23:21:01;1;0;0;280;[]
7621;31;393;0.001;0;2015-01-19 23:21:01;2;0;0;280;[]
7622;34;393;3.189;0;2015-01-19 23:21:01;2;0;0;280;[]
7623;35;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7624;36;393;0.066;0;2015-01-19 23:21:01;1;0;0;280;[]
7636;53;393;0.39;0;2015-01-19 23:21:01;1;0;0;280;[]
7626;40;393;0.002;0;2015-01-19 23:21:01;1;0;0;280;[]
7627;41;393;1.301;0;2015-01-19 23:21:01;2;0;0;280;[]
7628;43;393;23.162;0;2015-01-19 23:21:01;2;0;0;280;[]
7629;45;393;3.915;0;2015-01-19 23:21:01;1;0;0;280;[]
7630;46;393;37.346;0;2015-01-19 23:21:01;1;0;0;280;[]
7631;47;393;10.215;0;2015-01-19 23:21:01;1;0;0;280;[]
7632;48;393;10.141;0;2015-01-19 23:21:01;1;0;0;280;[]
7633;50;393;0;0;2015-01-19 23:21:01;1;0;0;280;[]
7634;51;393;0.1;0;2015-01-19 23:21:01;1;0;0;280;[]
7625;37;393;0.184;0;2015-01-19 23:21:01;1;0;0;280;[]
7691;65;394;1.746;0;2015-01-20 00:47:06;1;0;0;281;[]
7690;64;394;0.001;0;2015-01-20 00:47:06;1;0;0;281;[]
7689;63;394;1.576;0;2015-01-20 00:47:06;1;0;0;281;[]
7684;57;394;0.009;0;2015-01-20 00:47:06;1;0;0;281;[]
7687;61;394;0.871;0;2015-01-20 00:47:06;1;0;0;281;[]
7686;60;394;11.039;0;2015-01-20 00:47:06;1;0;0;281;[]
7685;59;394;23.567;0;2015-01-20 00:47:06;2;0;0;281;[]
7692;66;394;0.025;0;2015-01-20 00:47:06;2;0;0;281;[]
7688;62;394;0.257;0;2015-01-20 00:47:06;1;0;0;281;[]
7693;67;394;13.306;0;2015-01-20 00:47:06;1;0;0;281;[]
7698;73;394;0;0;2015-01-20 00:47:06;1;0;0;281;[]
7695;69;394;49.162;0;2015-01-20 00:47:06;1;0;0;281;[]
7696;70;394;55.593;0;2015-01-20 00:47:06;1;0;0;281;[]
7697;71;394;16.332;0;2015-01-20 00:47:06;1;0;0;281;[]
7699;74;394;0;0;2015-01-20 00:47:06;1;0;0;281;[]
7700;76;394;0.432;0;2015-01-20 00:47:06;6;0;0;281;[]
7701;77;394;66.834;0;2015-01-20 00:47:06;1;0;0;281;[]
7702;78;394;967.671;0;2015-01-20 00:47:06;1;0;0;281;[]
7703;80;394;3.592;0;2015-01-20 00:47:06;2;0;0;281;[]
7683;56;394;0.001;0;2015-01-20 00:47:06;1;0;0;281;[]
7694;68;394;21.922;0;2015-01-20 00:47:06;1;0;0;281;[]
7682;55;394;22.538;0;2015-01-20 00:47:06;1;0;0;281;[]
7704;82;394;10.028;0;2015-01-20 00:47:06;1;0;0;281;[]
7680;52;394;0.245;0;2015-01-20 00:47:06;1;0;0;281;[]
7660;10;394;0.002;0;2015-01-20 00:47:06;1;0;0;281;[]
7661;16;394;0.04;0;2015-01-20 00:47:06;1;0;0;281;[]
7662;17;394;0.443;0;2015-01-20 00:47:06;1;0;0;281;[]
7663;18;394;0.003;0;2015-01-20 00:47:06;2;0;0;281;[]
7664;23;394;0.001;0;2015-01-20 00:47:06;1;0;0;281;[]
7665;28;394;0.281;0;2015-01-20 00:47:06;1;0;0;281;[]
7666;31;394;0.002;0;2015-01-20 00:47:06;2;0;0;281;[]
7667;34;394;2.58;0;2015-01-20 00:47:06;2;0;0;281;[]
7668;35;394;0;0;2015-01-20 00:47:06;1;0;0;281;[]
7669;36;394;0.068;0;2015-01-20 00:47:06;1;0;0;281;[]
7681;53;394;0.405;0;2015-01-20 00:47:06;1;0;0;281;[]
7671;40;394;0.003;0;2015-01-20 00:47:06;1;0;0;281;[]
7672;41;394;1.937;0;2015-01-20 00:47:06;2;0;0;281;[]
7673;43;394;19.899;0;2015-01-20 00:47:06;2;0;0;281;[]
7674;45;394;3.902;0;2015-01-20 00:47:06;1;0;0;281;[]
7675;46;394;31.866;0;2015-01-20 00:47:06;1;0;0;281;[]
7676;47;394;10.222;0;2015-01-20 00:47:06;1;0;0;281;[]
7677;48;394;10.133;0;2015-01-20 00:47:06;1;0;0;281;[]
7678;50;394;0;0;2015-01-20 00:47:06;1;0;0;281;[]
7679;51;394;0.101;0;2015-01-20 00:47:06;1;0;0;281;[]
7670;37;394;0.471;0;2015-01-20 00:47:06;1;0;0;281;[]
7736;65;395;3.425;0;2015-01-20 00:47:09;1;0;0;281;[]
7735;64;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7734;63;395;2.009;0;2015-01-20 00:47:09;1;0;0;281;[]
7729;57;395;0.013;0;2015-01-20 00:47:09;1;0;0;281;[]
7732;61;395;1.088;0;2015-01-20 00:47:09;1;0;0;281;[]
7731;60;395;0.904;0;2015-01-20 00:47:09;1;0;0;281;[]
7730;59;395;19.552;0;2015-01-20 00:47:09;2;0;0;281;[]
7737;66;395;0.068;0;2015-01-20 00:47:09;2;0;0;281;[]
7733;62;395;0.549;0;2015-01-20 00:47:09;1;0;0;281;[]
7738;67;395;22.744;0;2015-01-20 00:47:09;1;0;0;281;[]
7743;73;395;0.002;0;2015-01-20 00:47:09;1;0;0;281;[]
7740;69;395;51.097;0;2015-01-20 00:47:09;1;0;0;281;[]
7741;70;395;55.567;0;2015-01-20 00:47:09;1;0;0;281;[]
7742;71;395;18.541;0;2015-01-20 00:47:09;1;0;0;281;[]
7744;74;395;0.003;0;2015-01-20 00:47:09;1;0;0;281;[]
7745;76;395;0.497;0;2015-01-20 00:47:09;6;0;0;281;[]
7746;77;395;83.441;0;2015-01-20 00:47:09;1;0;0;281;[]
7747;78;395;1,806.033;0;2015-01-20 00:47:09;1;0;0;281;[]
7748;80;395;4.198;0;2015-01-20 00:47:09;2;0;0;281;[]
7728;56;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7739;68;395;21.779;0;2015-01-20 00:47:09;1;0;0;281;[]
7749;82;395;11.674;0;2015-01-20 00:47:09;1;0;0;281;[]
7727;55;395;27.139;0;2015-01-20 00:47:09;1;0;0;281;[]
7725;52;395;0.001;0;2015-01-20 00:47:09;1;0;0;281;[]
7726;53;395;0.54;0;2015-01-20 00:47:09;1;0;0;281;[]
7705;10;395;0.003;0;2015-01-20 00:47:09;1;0;0;281;[]
7706;16;395;0.043;0;2015-01-20 00:47:09;1;0;0;281;[]
7707;17;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7708;18;395;0.003;0;2015-01-20 00:47:09;2;0;0;281;[]
7709;23;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7711;31;395;0;0;2015-01-20 00:47:09;2;0;0;281;[]
7712;34;395;3.635;0;2015-01-20 00:47:09;2;0;0;281;[]
7713;35;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7714;36;395;0.067;0;2015-01-20 00:47:09;1;0;0;281;[]
7710;28;395;1.637;0;2015-01-20 00:47:09;1;0;0;281;[]
7716;40;395;0.679;0;2015-01-20 00:47:09;1;0;0;281;[]
7715;37;395;0.397;0;2015-01-20 00:47:09;1;0;0;281;[]
7723;50;395;0;0;2015-01-20 00:47:09;1;0;0;281;[]
7722;48;395;14.509;0;2015-01-20 00:47:09;1;0;0;281;[]
7721;47;395;11.069;0;2015-01-20 00:47:09;1;0;0;281;[]
7724;51;395;0.93;0;2015-01-20 00:47:09;1;0;0;281;[]
7719;45;395;0.126;0;2015-01-20 00:47:09;1;0;0;281;[]
7718;43;395;32.286;0;2015-01-20 00:47:09;2;0;0;281;[]
7717;41;395;5.247;0;2015-01-20 00:47:09;2;0;0;281;[]
7720;46;395;27.89;0;2015-01-20 00:47:09;1;0;0;281;[]
7782;66;396;0.024;0;2015-01-20 02:18:04;2;0;0;282;[]
7774;57;396;0.006;0;2015-01-20 02:18:04;1;0;0;282;[]
7775;59;396;28.6;0;2015-01-20 02:18:04;2;0;0;282;[]
7776;60;396;11.038;0;2015-01-20 02:18:04;1;0;0;282;[]
7777;61;396;0.804;0;2015-01-20 02:18:04;1;0;0;282;[]
7778;62;396;0.247;0;2015-01-20 02:18:04;1;0;0;282;[]
7779;63;396;1.47;0;2015-01-20 02:18:04;1;0;0;282;[]
7780;64;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7781;65;396;1.484;0;2015-01-20 02:18:04;1;0;0;282;[]
7783;67;396;12.688;0;2015-01-20 02:18:04;1;0;0;282;[]
7773;56;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7785;69;396;51.82;0;2015-01-20 02:18:04;1;0;0;282;[]
7786;70;396;57.946;0;2015-01-20 02:18:04;1;0;0;282;[]
7787;71;396;16.231;0;2015-01-20 02:18:04;1;0;0;282;[]
7788;73;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7789;74;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7790;76;396;0.378;0;2015-01-20 02:18:04;6;0;0;282;[]
7791;77;396;60.888;0;2015-01-20 02:18:04;1;0;0;282;[]
7792;78;396;965.883;0;2015-01-20 02:18:04;1;0;0;282;[]
7793;80;396;3.514;0;2015-01-20 02:18:04;2;0;0;282;[]
7784;68;396;21.82;0;2015-01-20 02:18:04;1;0;0;282;[]
7772;55;396;25.166;0;2015-01-20 02:18:04;1;0;0;282;[]
7794;82;396;9.583;0;2015-01-20 02:18:04;1;0;0;282;[]
7770;52;396;0.197;0;2015-01-20 02:18:04;1;0;0;282;[]
7750;10;396;0.002;0;2015-01-20 02:18:04;1;0;0;282;[]
7751;16;396;0.037;0;2015-01-20 02:18:04;1;0;0;282;[]
7752;17;396;0.416;0;2015-01-20 02:18:04;1;0;0;282;[]
7753;18;396;0.001;0;2015-01-20 02:18:04;2;0;0;282;[]
7754;23;396;0.001;0;2015-01-20 02:18:04;1;0;0;282;[]
7755;28;396;0.233;0;2015-01-20 02:18:04;1;0;0;282;[]
7756;31;396;0.002;0;2015-01-20 02:18:04;2;0;0;282;[]
7757;34;396;2.768;0;2015-01-20 02:18:04;2;0;0;282;[]
7758;35;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7759;36;396;0.057;0;2015-01-20 02:18:04;1;0;0;282;[]
7771;53;396;0.338;0;2015-01-20 02:18:04;1;0;0;282;[]
7761;40;396;0.003;0;2015-01-20 02:18:04;1;0;0;282;[]
7762;41;396;1.537;0;2015-01-20 02:18:04;2;0;0;282;[]
7763;43;396;19.916;0;2015-01-20 02:18:04;2;0;0;282;[]
7764;45;396;3.35;0;2015-01-20 02:18:04;1;0;0;282;[]
7765;46;396;29.611;0;2015-01-20 02:18:04;1;0;0;282;[]
7766;47;396;10.184;0;2015-01-20 02:18:04;1;0;0;282;[]
7767;48;396;10.121;0;2015-01-20 02:18:04;1;0;0;282;[]
7768;50;396;0;0;2015-01-20 02:18:04;1;0;0;282;[]
7769;51;396;0.094;0;2015-01-20 02:18:04;1;0;0;282;[]
7760;37;396;0.155;0;2015-01-20 02:18:04;1;0;0;282;[]
7827;66;397;0.045;0;2015-01-20 02:18:08;2;0;0;282;[]
7826;65;397;1.963;0;2015-01-20 02:18:08;1;0;0;282;[]
7825;64;397;0;0;2015-01-20 02:18:08;1;0;0;282;[]
7820;59;397;21.301;0;2015-01-20 02:18:08;2;0;0;282;[]
7822;61;397;1.071;0;2015-01-20 02:18:08;1;0;0;282;[]
7821;60;397;0.574;0;2015-01-20 02:18:08;1;0;0;282;[]
7828;67;397;22.638;0;2015-01-20 02:18:08;1;0;0;282;[]
7824;63;397;1.849;0;2015-01-20 02:18:08;1;0;0;282;[]
7829;68;397;22.007;0;2015-01-20 02:18:08;1;0;0;282;[]
7833;73;397;0.006;0;2015-01-20 02:18:08;1;0;0;282;[]
7831;70;397;55.974;0;2015-01-20 02:18:08;1;0;0;282;[]
7832;71;397;17.954;0;2015-01-20 02:18:08;1;0;0;282;[]
7819;57;397;0.008;0;2015-01-20 02:18:08;1;0;0;282;[]
7834;74;397;0.005;0;2015-01-20 02:18:08;1;0;0;282;[]
